Name,Powerstate,Template,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Change Version,CPU,Memory,RAM,NICs,Disks,Network #1,Network #2,Network #3,Network #4,Num Monitors,Video Ram KB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MB,SpaceGB,In Use MB,Unshared MB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Annotation,SRM-com.vmware.vcDr:::protected,VRM Owner,vrmManagedMachine,XtremSW administration,Datacenter,Cluster,Host,OS according to the configuration file,OS,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID
dca-acc1176,poweredOn,FALSE,green,dca-acc1176.dtenet.com,connected,running,green,FALSE,9/17/2018 10:59,,2018-09-17T14:58:54.385857Z,4,"16,384",16,1,6,Primary-OTV,,,,1,"4,096",/ADC/ADC-MSSQL/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"651,446",636,"651,446","634,880",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00054] dca-acc1176/dca-acc1176.vmx,,,,,,ADC,ADC-MSSQL,vm098ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1488,423f259f-ea29-4ab4-57ed-2e0ab1d33308,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1177,poweredOn,FALSE,green,dca-acc1177.dtenet.com,connected,running,green,FALSE,11/13/2018 14:31,,2018-11-13T19:31:23.819629Z,4,"8,192",8,1,3,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"218,279",213,"218,279","209,920",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00020] dca-acc1177/dca-acc1177.vmx,,,,,,ADC,ADC-Windows,vm172ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1486,423f38cf-055c-85de-c485-436213d88eeb,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1178,poweredOn,FALSE,green,dca-acc1178.dtenet.com,connected,running,gray,FALSE,11/14/2018 11:10,,2018-11-14T16:10:39.787926Z,4,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"110,759",108,"110,759","102,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00020] dca-acc1178/dca-acc1178.vmx,,,,,,ADC,ADC-Windows,vm134ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1460,423fee51-359a-8cf7-d5da-29fe4971d8e5,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1179,poweredOn,FALSE,green,dca-acc1179.dtenet.com,connected,running,green,FALSE,11/14/2018 10:50,,2018-11-14T15:50:37.37157Z,4,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"110,759",108,"110,759","102,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00013] dca-acc1179/dca-acc1179.vmx,,,,,,ADC,ADC-Windows,vm172ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1461,423f114b-c5d2-aa6f-327b-6c563617e22b,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1180,poweredOn,FALSE,green,dca-acc1180.dtenet.com,connected,running,green,FALSE,11/13/2018 9:28,,2018-11-13T14:28:03.77102Z,4,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"110,759",108,"110,759","102,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00020] dca-acc1180/dca-acc1180.vmx,,,,,,ADC,ADC-Windows,vm172ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1462,423f369c-b172-cd7e-03bc-9378151a7c46,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1181,poweredOn,FALSE,green,dca-acc1181.dtenet.com,connected,running,green,FALSE,11/13/2018 21:38,,2018-11-14T02:38:35.920837Z,4,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"110,759",108,"110,759","102,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00013] dca-acc1181/dca-acc1181.vmx,,,,,,ADC,ADC-Windows,vm133ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1463,423f1048-1258-6172-aff0-b1e6c564d0da,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1182,poweredOn,FALSE,green,dca-acc1182.dtenet.com,connected,running,green,FALSE,11/13/2018 0:21,,2018-11-13T05:21:33.34197Z,4,"8,192",8,1,10,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"448,679",438,"448,679","440,320",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00034] dca-acc1182/dca-acc1182.vmx,,,,,,ADC,ADC-Windows,vm172ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1464,423f6f78-19c9-bffe-14d9-1fdaddcd52f0,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1183,poweredOn,FALSE,green,dca-acc1183.dtenet.com,connected,running,green,FALSE,11/9/2018 21:27,,2018-11-10T02:26:48.941547Z,4,"16,384",16,1,6,Primary-OTV,,,,1,"4,096",/ADC/ADC-MSSQL/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"651,443",636,"651,443","634,880",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0001e] dca-acc1183/dca-acc1183.vmx,,,,,,ADC,ADC-MSSQL,vm143ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1467,423fc165-d67e-93e7-f9d8-67bf89b8f82e,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1184,poweredOff,FALSE,green,dca-acc1184.dtenet.com,connected,notRunning,gray,FALSE,,,2018-09-19T13:33:48.468905Z,4,"8,192",8,1,3,Primary-OTV,,,,1,"4,096",/ADC/ADC-MSSQL/Resources/Non-Production,,,,notConfigured,gray,-1,-1,"1,261,748","1,232","1,253,390","1,253,376",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00028] dca-acc1184/dca-acc1184.vmx,,,,,,ADC,ADC-MSSQL,vm143ad.dteco.com,Microsoft Windows Server 2012 (64-bit),,vm-1466,423f01b9-ac14-e9dc-66e6-4e6de5c25c00,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1192,poweredOn,FALSE,green,dca-acc1192.dtenet.com,connected,running,green,FALSE,11/13/2018 23:06,,2018-11-14T04:06:04.641309Z,6,"16,384",16,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"374,953",366,"374,953","358,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0002a] dca-acc1192/dca-acc1192.vmx,,,,,,ADC,ADC-Windows,vm133ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1518,423fca66-4ecf-dee1-7284-8a71e39c5573,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1193,poweredOn,FALSE,green,dca-acc1193.dtenet.com,connected,running,green,FALSE,11/14/2018 1:45,,2018-11-14T06:45:34.024111Z,4,"16,384",16,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"374,951",366,"374,951","358,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0002e] dca-acc1193/dca-acc1193.vmx,,,,,,ADC,ADC-Windows,vm118ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1519,423f0019-bb79-a9eb-d958-56e4e6fa9fb9,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1194,poweredOn,FALSE,green,dca-acc1194.dtenet.com,connected,running,green,FALSE,11/14/2018 0:06,,2018-11-14T05:06:22.414809Z,4,"16,384",16,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"374,951",366,"374,951","358,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0002c] dca-acc1194/dca-acc1194.vmx,,,,,,ADC,ADC-Windows,vm132ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1520,423fa12e-cfb9-efeb-9958-9ceb00bd9fb6,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1195,poweredOn,FALSE,green,dca-acc1195.dtenet.com,connected,running,green,FALSE,11/14/2018 10:51,,2018-11-14T15:50:36.781879Z,2,"16,384",16,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"374,949",366,"374,949","358,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-514f0c5c70a0002a] dca-acc1195/dca-acc1195.vmx,,,,,,ADC,ADC-Windows,vm173ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1521,423f385c-0f9b-f33b-bcb0-cfd95a46d8ea,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1198,poweredOn,FALSE,green,dca-acc1198.dtenet.com,connected,running,green,FALSE,11/14/2018 7:51,,2018-11-14T12:50:34.862556Z,12,"131,072",128,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"1,206,447","1,178","1,206,447","1,075,200",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00051] dca-acc1198/dca-acc1198.vmx,,,,,,ADC,ADC-Windows,vm118ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1522,423f26d7-77f3-9490-1585-e6f3d2348ad0,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1199,poweredOn,FALSE,green,dca-acc1199,connected,running,gray,FALSE,9/18/2018 9:10,,2018-09-18T13:10:06.824653Z,2,"8,192",8,1,2,ADC-DMZ-WEB-DEV,,,,1,"4,096",/ADC-DMZ/ADC-DMZ-Internet/Resources,,,TRUE,notConfigured,gray,-1,-1,"82,911",81,"82,911","71,680",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[LUN_11] dca-acc1199/dca-acc1199.vmx,Login with Administrator / Changeme1,,,,,ADC-DMZ,ADC-DMZ-Internet,vm153ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1539,423ffae2-f964-8dc0-6209-f2ae8b537911,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1200,poweredOn,FALSE,green,dca-acc1200,connected,running,gray,FALSE,10/17/2018 4:34,,2018-10-17T08:34:22.090864Z,2,"8,192",8,1,2,ADC-DMZ-WEB-DEV,,,,1,"4,096",/ADC-DMZ/ADC-DMZ-Internet/Resources,,,TRUE,notConfigured,gray,-1,-1,"80,040",78,"80,040","71,680",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[LUN_11] dca-acc1200/dca-acc1200.vmx,Login with Administrator / Changeme1,,,,,ADC-DMZ,ADC-DMZ-Internet,vm154ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1540,423f08ee-7270-aee0-268e-c6f959b5a406,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1201,poweredOn,FALSE,green,dca-acc1201.dtenet.com,connected,running,green,FALSE,11/14/2018 4:36,,2018-11-14T09:35:35.617219Z,2,"4,096",4,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"1,104,037","1,078","1,104,037","1,099,776",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-514f0c5c70a0002c] dca-acc1201/dca-acc1201.vmx,,,,,,ADC,ADC-Windows,vm109ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1523,423f89fe-f02b-b994-5717-9b26a1040515,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1202,poweredOn,FALSE,green,dca-acc1202.dtenet.com,connected,running,green,FALSE,11/13/2018 23:46,,2018-11-14T04:46:36.404676Z,2,"4,096",4,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"1,104,037","1,078","1,104,037","1,099,776",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-514f0c5c70a00029] dca-acc1202/dca-acc1202.vmx,,,,,,ADC,ADC-Windows,vm109ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1524,423fa264-159a-e586-6c77-c9b8af0eded7,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1203,poweredOn,FALSE,green,dca-acc1203.dtenet.com,connected,running,green,FALSE,11/14/2018 10:11,,2018-11-14T15:10:38.433761Z,4,"16,384",16,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"374,951",366,"374,951","358,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-514f0c5c70a0002d] dca-acc1203/dca-acc1203.vmx,,,,,,ADC,ADC-Windows,vm132ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1525,423f35af-edd4-a5c1-5898-b31e0f33fb7a,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1212,poweredOn,FALSE,green,dca-acc1212.dtenet.com,connected,running,green,FALSE,11/14/2018 11:11,,2018-11-14T16:10:39.727372Z,4,"8,192",8,1,3,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"131,239",128,"131,239","122,880",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00050] dca-acc1212/dca-acc1212.vmx,,,,,,ADC,ADC-Windows,vm109ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1647,423f9062-744f-95c5-4ab1-4a0efd6db11d,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1213,poweredOn,FALSE,green,dca-acc1213.dtenet.com,connected,running,green,FALSE,11/13/2018 9:28,,2018-11-13T14:28:24.506635Z,4,"8,192",8,1,3,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"131,239",128,"131,239","122,880",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00050] dca-acc1213/dca-acc1213.vmx,,,,,,ADC,ADC-Windows,vm172ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1648,423f174f-6c24-0c2a-b5dd-ce1760bb37f4,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1214,poweredOn,FALSE,green,dca-acc1214.dtenet.com,connected,running,green,FALSE,11/12/2018 23:37,,2018-11-13T04:37:22.103084Z,4,"8,192",8,1,4,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"151,719",148,"151,719","143,360",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00050] dca-acc1214/dca-acc1214.vmx,,,,,,ADC,ADC-Windows,vm133ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1649,423f2c56-838a-aa10-bc92-b4f14cd7accb,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1216,poweredOn,FALSE,green,dca-acc1216.dtenet.com,connected,running,green,FALSE,11/13/2018 23:41,,2018-11-14T04:40:38.167603Z,4,"8,192",8,1,3,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"131,239",128,"131,239","122,880",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00050] dca-acc1216/dca-acc1216.vmx,,,,,,ADC,ADC-Windows,vm172ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1650,423f6a36-9845-5c08-38b5-14efd6201df4,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1225,poweredOn,FALSE,green,dca-acc1225.dtenet.com,connected,running,green,FALSE,11/14/2018 4:37,,2018-11-14T09:36:55.401724Z,4,"16,384",16,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"374,951",366,"374,951","358,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00029] dca-acc1225/dca-acc1225.vmx,,,,,,ADC,ADC-Windows,vm133ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1681,423f06ad-ced8-d1b3-7faf-5b469fb458d1,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1226,poweredOn,FALSE,green,dca-acc1226.dtenet.com,connected,running,green,FALSE,11/13/2018 10:31,,2018-11-13T15:31:25.451147Z,4,"16,384",16,1,3,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"410,791",401,"410,791","394,240",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0001f] dca-acc1226/dca-acc1226.vmx,,,,,,ADC,ADC-Windows,vm134ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1665,423f3e5b-0942-463e-1f4d-f3b021a2a29e,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1227,poweredOn,FALSE,green,dca-acc1227.dtenet.com,connected,running,green,FALSE,11/13/2018 22:30,,2018-11-14T03:30:47.262813Z,4,"16,384",16,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"374,951",366,"374,951","358,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0002e] dca-acc1227/dca-acc1227.vmx,,,,,,ADC,ADC-Windows,vm109ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1666,423ffb96-5d7a-7c0e-0b2c-66c181f4c7d1,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1228,poweredOn,FALSE,green,dca-acc1228.dtenet.com,connected,running,green,FALSE,11/13/2018 23:36,,2018-11-14T04:35:57.276503Z,4,"16,384",16,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"374,976",366,"374,976","358,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00053] dca-acc1228/dca-acc1228.vmx,,,,,,ADC,ADC-Windows,vm132ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-2071,423f3004-68c5-d61b-b2c1-d011d726e626,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1243,poweredOn,FALSE,green,dca-acc1243.SecurityTest.tst,connected,running,green,FALSE,11/12/2018 0:23,,2018-11-12T05:23:34.662392Z,2,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"110,757",108,"110,757","102,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00013] dca-acc1243/dca-acc1243.vmx,,,,,,ADC,ADC-Windows,vm133ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1678,423f51dd-355d-450b-2670-0d99a1bc8ef0,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1249,poweredOn,FALSE,green,dca-acc1249.SecurityTest.tst,connected,running,green,FALSE,11/13/2018 10:16,,2018-11-13T15:16:19.204302Z,2,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Non-Production,,,TRUE,notConfigured,gray,-1,-1,"110,757",108,"110,757","102,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0002d] dca-acc1249/dca-acc1249.vmx,,,,,,ADC,ADC-Windows,vm172ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1679,423f2aed-5908-1505-b527-b8819c30b23c,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1252,poweredOn,FALSE,green,dca-acc1252,connected,running,gray,FALSE,9/18/2018 9:09,,2018-09-18T13:09:17.930274Z,2,"8,192",8,1,1,ADC-DMZ-WEB-DEV,,,,1,"4,096",/ADC-DMZ/ADC-DMZ-Internet/Resources,,,TRUE,notConfigured,gray,-1,-1,"59,563",58,"59,563","51,200",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[LUN_11] dca-acc1252/dca-acc1252.vmx,Login with Administrator / Changeme1,,,,,ADC-DMZ,ADC-DMZ-Internet,vm153ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1912,423f0159-2e15-b262-f9a1-5d4bc9932c65,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-acc1280,poweredOn,FALSE,green,dca-acc1280.dtenet.com,connected,running,green,FALSE,9/7/2018 16:15,,2018-09-07T20:14:50.905706Z,40,"16,384",16,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-ESRI/Resources,,,TRUE,notConfigured,gray,-1,-1,"272,590",266,"272,590","256,000",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO2-ADC-514f0c5df3000004] dca-acc1280/dca-acc1280.vmx,,,,,,ADC,ADC-ESRI,vm168ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1732,423f5306-f0c4-7801-b011-1e0d523c64a6,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
